experiment,x_variable,x_label,y_variable,y_label,observed_x,observed_y,plot_x,plot_y,spearman_rho,q_value
4,aq_score,AQ,maemuki_score,Maemuki,21,1.4033916862864233,21.039077762017715,1.4093856418035464,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,19,0.7532486519328625,19.07031696462516,0.74728312523880047,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,18,1.8590953393584977,18.162076263616999,1.8485961814929883,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,25,0.64438938254727729,25.028171094815548,0.65238230507612094,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,21,1.2073618389407863,21.064760552851354,1.2214107473031153,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,17,1.2563352826510723,16.891501977303662,1.2495469835640105,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,19,1.2591291992607785,19.03994672494224,1.2613187402931789,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,18,1.6070042530568849,17.998472500109781,1.6200830227017604,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,20,1.2706295410242778,19.829000531714691,1.2553329381762821,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,20,0.78234664945191268,19.958230013755063,0.77076198258600881,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,33,-0.092306207437786295,33.083282339274199,-0.1039026551458607,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,24,0.44276379079010658,23.870014933993112,0.43806748049091693,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,13,1.0052160071896914,12.900966635196422,1.0019836169115834,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,11,0.95497582339687603,11.016567103235554,0.95260337481436397,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,22,0.8411733247259563,22.105722077208132,0.83078829602102955,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,26,-0.23093624212045261,25.924902195319937,-0.22769306682080129,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,22,0.7867158426368952,21.978864619730786,0.7837076066748353,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,21,0.1323928508139034,21.13694084107863,0.14258835377641421,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,15,1.2854598617756512,14.832424643868096,1.2801233412900923,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,26,-0.0080687830687829996,25.873598599051725,0.00012445819849190001,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,17,0.71232152350573397,16.885124938105449,0.72639210825693801,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,9,0.51172343738133219,8.9725064740970577,0.52722379156847943,-0.58434206730075533,1.167010523656554e-28
4,aq_score,AQ,maemuki_score,Maemuki,19,-0.1411935773777879,18.941939257009786,-0.15426788295081589,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,26,0.62552846763373082,25.847854998856555,0.63351436457001453,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,11,0.44899717728665101,10.869744218401788,0.4535299882208651,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,33,0.43980373914584431,33.032854346842001,0.43242108160204362,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,17,0.75243506493506496,16.843068434674478,0.76097651915920472,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,23,0.29329352421457688,22.895665805157709,0.3078376796354666,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,32,0.46176330978962549,31.839981702183721,0.44889142997008302,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,0.70048606364395849,20.986090641999624,0.6984519621141736,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,43,-0.79237234500392395,43.006034059027357,-0.79546222130028643,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,34,-0.19829371408318769,33.951963135023945,-0.21150245993907821,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,0.71425090504037869,13.155132250459411,0.70017836118027377,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,34,-0.24715829978987869,33.91157053523149,-0.26049150096555812,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,19,0.4262771828561302,18.846307890528276,0.41345328529723208,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,24,-0.86130192906508696,24.074280973836885,-0.86313848653772085,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,12,1.0412233234601658,11.986111226449612,1.0563516114439191,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,15,1.7468579909369384,14.905188721555939,1.7613969922279848,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,17,1.0651132249816462,16.947985057971085,1.05973670688071,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,12,1.0697507658033976,12.140343054514265,1.075806029053382,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,9,1.3146923495607703,8.897888632245408,1.3061739620393928,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.70462962962962961,21.857546135818765,0.69758921351347081,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,30,-0.082004253056884593,30.08560940618511,-0.078535074179803793,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,29,0.3443118528644844,29.078302011928365,0.33879391814379578,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,26,0.62416932482721954,25.896898400249153,0.63276882111340516,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,23,1.0971953241690084,22.950243142993315,1.0871360154147629,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,25,0.81572270322270313,25.035086588015528,0.80458903054265729,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,0.4648008911166806,13.168629750687757,0.4497580766088472,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,14,1.2324846206425155,14.162481317904328,1.2231841268655554,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,28,-0.2454969494443178,28.159177652961603,-0.230079334923429,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,24,0.56862864231285282,24.039156877675239,0.57380504214971384,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,11,1.0989126857547911,10.893497352575006,1.0948092184823253,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,18,1.6386838307890941,17.977591876405917,1.6495852292441586,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,1.3674976582871321,12.992992998247503,1.3627571902503128,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,32,0.5117803979646085,32.126350304195562,0.51431618474359786,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,10,1.0637768664084453,10.053797698993328,1.0661231552746568,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,-0.079114136350978401,22.104335068577623,-0.069301647913575098,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,1.9343095744411536,12.835447611179992,1.9462719312343657,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,23,1.0058909901015165,22.860627316913536,0.99391456188478478,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,12,1.0437112351586035,12.16576043726104,1.0571377836455769,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,25,0.013318017265385699,25.136630750586036,0.0026821241590018999,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,30,0.89290619224829748,30.032090190211267,0.90375745924435602,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,28,-0.38297353231563758,28.096015978388628,-0.37685768530824942,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,14,0.44831111870585549,13.999402233298522,0.46310890550172618,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,25,0.90499670894407735,24.84840079537264,0.91419089425048239,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,0.77611294650768337,20.919190944297402,0.76117920495203439,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,1.4871857674489253,13.141582490782293,1.5025016763469818,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,1.2061757930178982,12.985357698826723,1.2082633706083905,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,16,0.498358269410901,16.072189590380216,0.48676751440784349,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,1.0490816688185109,21.882029406201053,1.0498381044460925,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,17,0.58322574112047798,17.157438859921015,0.57950257353204038,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,17,1.2707697273486749,17.133091037346386,1.25698094169352,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,0.5279110022531075,13.104436229394668,0.54159574395256793,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,19,1.288112326270221,19.080396202474759,1.2961339291514853,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,23,0.53353016379332163,22.93398010155839,0.53574711541066289,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,33,0.56778752436647173,32.853477453938211,0.57805719637671737,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,26,-0.32091023012075642,25.9947762987853,-0.32172315937498169,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,19,1.2717896382370066,18.944662482978455,1.2802286162390204,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,24,0.84998481051112629,24.033174443666372,0.85399955864219523,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,16,1.2318729272676641,16.121412093825452,1.243182096970336,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,16,1.3612275638591429,15.983006819474086,1.3630349550825056,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,15,1.5579662540188854,14.88982542199799,1.5677970169095632,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,9,1.146104528999266,9.0677175044792193,1.1603795329205988,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,24,-0.29541214146477301,24.076275630209071,-0.28916677902013321,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,26,1.0417527404369511,25.889097299849581,1.0467879814200016,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.65278157514999624,21.884292890349784,0.66468413236232071,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,23,0.38146914002177162,23.000191864974283,0.38797512797385098,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,12,0.69338655983392827,11.849023581539925,0.70463289374881799,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,10,1.9109747221589328,9.9750246168606953,1.9077995310694047,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,1.4150274676590469,13.162399853451571,1.4107390247065177,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,11,0.61110763018657754,10.996528518349663,0.59816230764391121,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,32,0.26447938026885398,31.921577620817256,0.25729775129576238,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,28,0.33386085162400941,28.049740181090986,0.34828815296229149,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,-0.43764778106883367,21.892043221066267,-0.42792704729468117,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,14,1.1793017898281055,14.12051690093238,1.1755170015188523,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,15,1.2739205969469127,14.92776731722909,1.2884070914313797,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,1.6081713121186807,22.024594157608817,1.6062977607571769,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,15,1.6960703526493002,14.988030542897254,1.710369465001178,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,14,1.4315700868332446,13.831089126232758,1.4400159601054816,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,1.5066124908230172,13.016394017807796,1.4936649115905518,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.81450311384521912,22.047696988174952,0.82749386061204278,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.58711646540593909,21.841898856432348,0.58178402539558127,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,19,1.5477294878610666,19.129404378794444,1.5358920662011482,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,17,2.4160021265284422,16.920069440032513,2.4226972622276359,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,17,0.93935596567175517,17.148930701235386,0.94368455048668876,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,18,0.92229722032353623,17.951767825266593,0.92241634029606956,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,26,0.52929103060682015,26.140631523439644,0.52355954878775501,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,12,1.3215890104047998,11.974395813247956,1.3128230611639125,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,24,1.1277024632287791,23.834762093376906,1.1316435748897016,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.088896483633325696,22.021123807894998,0.073348091213143202,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,1.4884025087972459,20.912925551441951,1.4855194478943703,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,26,0.25537771195665931,25.921978248462398,0.24913887659646319,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,24,0.1041476798055745,23.930772631817842,0.091530834982599202,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.99301441735652285,21.879910126404884,0.97811991634105822,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,31,-0.22022733601680969,31.081732443825477,-0.23226200438265779,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.94007651705020123,21.906066205256167,0.95073304565718719,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.62249151920204548,21.85671626218339,0.6348822527753426,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,1.4652524619629883,13.062553443844916,1.4703452047466232,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,18,0.91052948026632241,17.901682913674041,0.90417290183066656,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,31,-0.026279397989924302,30.903002084399898,-0.032380664640289998,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,31,0.60563783195362142,30.951676369088091,0.62005357281413531,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,30,0.0088798384851016005,29.872765045497804,-0.0049759886197740001,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,0.79141667299562035,21.045543477339681,0.78263823136699007,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,26,-0.38721709576972729,25.932574822277964,-0.39797906321985288,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,0.1971083010556694,21.039497951476658,0.1870869484568187,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,1.1788024353813826,21.021257854999305,1.1659024223110968,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,23,1.1147208298524087,22.910141983763975,1.099526259529678,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,34,0.0122218424850003,34.095358483072488,-0.00031412398215270002,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,40,1.0451466418571682,40.019769298557343,1.0354042125357628,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,25,-0.0058596617807143,24.979097800847931,0.0066502735251012003,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,12,1.239460076960077,12.087917229202974,1.2330657735152466,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,26,0.8232373863952811,26.124007342653247,0.82070063714875208,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,23,0.88670603275866433,22.865381821602039,0.87340255588446014,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.46556574517100818,22.052650396539573,0.47544662127276488,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,20,0.92204247993721677,19.937060655755396,0.9255243187378156,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,23,0.43975279106858051,23.024246399041367,0.44940898242644911,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.348085807954229,21.857343448815879,0.35319603772312108,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,0.89855478342320438,21.038478893728403,0.90444965542540678,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,12,1.6626541100225312,11.985740868062262,1.6541957893334935,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,30,0.32594871015923649,29.98594109116387,0.31845879962029772,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,30,-0.0432027037290195,29.869057401018615,-0.043226728359496203,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,14,0.51584200399989877,14.097595523589071,0.50818619561215039,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,14,1.5576143641933116,13.902753616820338,1.5627457041348782,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,22,0.52820688083845979,22.128869089256728,0.52701432063633336,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,0.83587187666135021,20.872849874162156,0.82538483453950784,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,20,0.62747050707577023,19.845739904692039,0.6286043719709864,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,13,1.8984968734968737,13.052098859132006,1.9068047006753519,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,24,1.3094231791600213,23.935741272179719,1.3027612001921689,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,21,0.45776277815751498,21.123336572678294,0.44678873249434131,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,25,0.58820820991873624,25.130541254701924,0.57250958961975829,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,18,1.2148461431356168,18.041686103858481,1.2153140800567286,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,27,0.43982019442545761,27.137662177417056,0.4261217546916598,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,30,0.13835504164451529,29.969800129917697,0.12766654011753989,-0.58434206730075533,1.167010523656554e-28
5,aq_score,AQ,maemuki_score,Maemuki,17,1.1903375863902179,16.886572814850545,1.197453503250282,-0.58434206730075533,1.167010523656554e-28
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.75,0.7394296979823296,0.75156980688047792,0.72670527382038619,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0,0.72462406015037617,0.0101672638827377,0.73427850522749838,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.125,0.89552542973595606,0.1084827227208654,0.89158137165179141,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.5,-0.013510733905470701,0.48078108048012103,-0.012104164351851699,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,1.75,0.77069251411356676,1.7541669886804487,0.78437471282366544,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0,1.2506860585807953,0.018423270318646202,1.236786876963571,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-0.125,1.1594386850965801,-0.11773965565306869,1.1669739618107422,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0,0.42880781499202553,-0.026486806603320999,0.42120742882402812,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.25,0.74039423052580955,0.26543767955931619,0.74913131955188195,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.875,0.82424115845168489,0.87141620534998609,0.81672532758780192,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,1.125,-0.27887078808131438,1.1263492343676764,-0.28448669208544741,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.5,1.1404777727146149,0.48121280837915748,1.1357564559877369,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.75,0.54978449912660443,0.74222195512570732,0.53642767269476144,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,2.75,0.39190874914559132,2.7589523686736732,0.40374509421022198,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,1.5,0.66201805017594484,1.5184372217253543,0.67251683451123656,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.625,0.50019588111693369,0.62322169350267642,0.50346482180257202,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-0.875,0.45196292498924079,-0.8720541348429286,0.45735883915609882,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,1.125,1.007080833396623,1.1367010175114951,1.0038909335520314,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-1,1.0486880078985339,-0.98635083878419538,1.0514470130747884,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-0.25,1.3724177868914711,-0.23663513542710651,1.3582808318597872,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-0.5,1.6765578719526089,-0.49936160465769269,1.6630181265248858,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-0.5,0.46492272347535502,-0.52167806690846219,0.4718715484545225,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0,0.60863680666312237,-0.010856027740226599,0.60942321477910644,-0.21425989452785671,0.00020560019808929999
2,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,2.375,1.1695245057087162,2.3675305060165353,1.1547172280567644,-0.21425989452785671,0.00020560019808929999
3,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.875,1.0466051492367283,0.89036773880905085,1.0369641022419054,-0.21425989452785671,0.00020560019808929999
3,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,1.5,-0.1066495152021467,1.4759577800575607,-0.1156847965070578,-0.21425989452785671,0.00020560019808929999
3,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.125,0.30279866332497912,0.1458302100236045,0.30127690958466907,-0.21425989452785671,0.00020560019808929999
3,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.75,0.88583833320675409,0.77361269374586183,0.89820870441554534,-0.21425989452785671,0.00020560019808929999
3,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,-0.875,1.4645170375433532,-0.87096855205540036,1.4755315030704479,-0.21425989452785671,0.00020560019808929999
3,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.625,0.94085402901192383,0.64909330254294328,0.93824694642195339,-0.21425989452785671,0.00020560019808929999
3,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,0.5,-0.821386167438799,0.4785992775957883,-0.82954616166864892,-0.21425989452785671,0.00020560019808929999
3,4_nf_daily,Daily familiarity,maemuki_score,Maemuki,1.5,0.50588181311865521,1.4828834789025946,0.50599848079853726,-0.21425989452785671,0.00020560019808929999
